HOST	TIME	CPU	MEMORY_RESIDENT	MEMORY_TOTAL_RESIDENT	MEMORY_USED	MEMORY_ALLOCATION_LIMIT	MEMORY_SIZE	DISK_USED	DISK_SIZE	NETWORK_IN	NETWORK_OUT	SWAP_IN	SWAP_OUT
em-d-ihbd3	20260627070046203000000	0	565,685,043,200	565,340,602,368	386,769,169,312	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,395,117	1,376,206	0	0
em-d-ihbd4	20260627070046371000000	0	14,720,827,392	14,753,001,472	8,787,581,343	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,454,066	2,105,388	0	0
em-d-ihbd2	20260627070048125000000	0	547,710,504,960	547,364,397,056	377,428,534,293	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	76,455,550	1,729,769	0	0
em-d-ihbd1	20260627070054527000000	4	554,949,750,784	553,404,149,760	378,471,608,062	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	16,936,335	767,386,320	0	0
em-d-ihbd3	20260627070056235000000	0	565,685,043,200	565,315,080,192	386,768,964,464	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	512,756	620,254	0	0
em-d-ihbd4	20260627070056401000000	0	14,720,794,624	14,753,202,176	8,786,230,559	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,524,880	1,595,551	0	0
em-d-ihbd2	20260627070058157000000	0	547,710,504,960	547,364,397,056	377,452,759,109	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	76,542,637	1,648,407	0	0
em-d-ihbd1	20260627070104569000000	2	554,950,397,952	553,404,370,944	378,098,847,614	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	23,371,313	15,319,313	0	0
em-d-ihbd3	20260627070106267000000	0	565,685,043,200	565,315,080,192	386,768,861,832	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,503,986	1,390,762	0	0
em-d-ihbd4	20260627070106431000000	0	14,720,794,624	14,750,576,640	8,786,217,183	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,601,567	1,468,692	0	0
em-d-ihbd2	20260627070108188000000	0	547,710,504,960	547,363,688,448	377,459,248,069	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	69,203,880	1,645,822	0	0
em-d-ihbd1	20260627070114612000000	2	554,948,022,272	553,401,393,152	378,100,778,238	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,039,063	21,479,584	0	0
em-d-ihbd3	20260627070116299000000	0	565,685,043,200	565,340,184,576	386,771,908,248	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,473,084	1,412,710	0	0
em-d-ihbd4	20260627070116461000000	0	14,720,794,624	14,750,044,160	8,786,206,111	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,417,951	1,383,642	0	0
em-d-ihbd2	20260627070118220000000	0	547,710,504,960	547,361,927,168	377,471,101,853	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	64,074,735	1,635,548	0	0
em-d-ihbd1	20260627070124656000000	2	554,948,022,272	553,404,678,144	378,098,677,956	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	16,766,771	25,919,548	0	0
em-d-ihbd3	20260627070126330000000	0	565,685,043,200	565,344,456,704	386,769,775,080	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	744,527	952,657	0	0
em-d-ihbd4	20260627070126491000000	0	14,720,794,624	14,758,002,688	8,786,229,663	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,424,696	1,631,241	0	0
em-d-ihbd2	20260627070128252000000	0	547,710,504,960	547,372,400,640	377,488,301,949	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,885,411	1,935,796	0	0
em-d-ihbd1	20260627070134698000000	2	554,949,369,856	553,412,493,312	379,794,000,122	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	22,110,508	23,321,171	0	0
em-d-ihbd3	20260627070136362000000	0	565,685,043,200	565,336,338,432	386,768,686,048	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	4,607,959	1,062,674	0	0
em-d-ihbd4	20260627070136522000000	0	14,720,794,624	14,758,203,392	8,786,209,687	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	5,197,792	1,503,666	0	0
em-d-ihbd2	20260627070138284000000	0	547,710,504,960	547,368,980,480	377,495,734,981	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	67,581,305	1,746,191	0	0
em-d-ihbd1	20260627070144744000000	4	554,949,533,696	553,412,702,208	378,087,380,890	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	14,827,541	21,291,868	0	0
em-d-ihbd3	20260627070146393000000	0	565,685,043,200	565,336,522,752	386,768,643,184	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,415,682	1,380,297	0	0
em-d-ihbd4	20260627070146552000000	0	14,720,794,624	14,758,273,024	8,786,202,423	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,412,325	1,388,133	0	0
em-d-ihbd2	20260627070148316000000	0	547,710,504,960	547,369,246,720	377,536,494,269	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	59,908,530	951,312	0	0
em-d-ihbd1	20260627070154787000000	2	554,948,345,856	553,411,706,880	378,449,785,809	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	16,745,838	21,952,552	0	0
em-d-ihbd3	20260627070156424000000	0	565,685,043,200	565,336,870,912	386,768,605,752	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,422,441	1,366,223	0	0
em-d-ihbd4	20260627070156582000000	0	14,720,794,624	14,758,412,288	8,786,195,343	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,420,079	1,359,831	0	0
em-d-ihbd2	20260627070158347000000	0	547,710,504,960	547,369,381,888	377,548,139,565	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,138,172	1,044,329	0	0
em-d-ihbd1	20260627070204830000000	2	554,949,427,200	553,413,083,136	378,037,440,207	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	20,939,547	12,054,923	0	0
em-d-ihbd3	20260627070206455000000	0	565,685,043,200	565,336,870,912	386,768,571,416	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,471,499	1,390,545	0	0
em-d-ihbd4	20260627070206612000000	0	14,720,794,624	14,758,453,248	8,786,193,879	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,529,317	1,475,116	0	0
em-d-ihbd2	20260627070208378000000	0	547,710,504,960	547,369,476,096	377,567,693,766	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	67,037,613	1,624,899	0	0
em-d-ihbd1	20260627070214874000000	2	554,949,320,704	553,413,357,568	378,039,674,479	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,055,172	21,753,896	0	0
em-d-ihbd3	20260627070216487000000	0	565,685,043,200	565,336,850,432	386,768,523,904	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,436,629	1,379,800	0	0
em-d-ihbd4	20260627070216641000000	0	14,720,794,624	14,738,370,560	8,786,194,007	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,404,027	1,371,723	0	0
em-d-ihbd2	20260627070218410000000	0	547,710,504,960	547,369,607,168	377,574,093,229	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	69,643,647	1,632,127	0	0
em-d-ihbd1	20260627070224918000000	2	554,949,484,544	553,413,390,336	378,038,692,327	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	17,746,272	21,831,786	0	0
em-d-ihbd3	20260627070226519000000	0	565,685,043,200	565,325,991,936	386,768,472,232	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,414,578	1,364,505	0	0
em-d-ihbd4	20260627070226671000000	0	14,720,794,624	14,729,670,656	8,786,192,615	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,394,900	1,349,783	0	0
em-d-ihbd2	20260627070228442000000	0	547,710,504,960	547,369,603,072	377,586,014,149	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	74,161,931	1,705,657	0	0
em-d-ihbd1	20260627070234960000000	2	554,948,296,704	553,412,222,976	379,872,013,458	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	19,962,636	22,518,815	0	0
em-d-ihbd3	20260627070236550000000	0	565,685,043,200	565,325,209,600	386,768,420,256	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	5,182,286	1,624,690	0	0
em-d-ihbd4	20260627070236701000000	0	14,720,794,624	14,729,109,504	8,786,194,199	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	5,073,916	1,493,169	0	0
em-d-ihbd2	20260627070238474000000	0	547,710,504,960	547,368,681,472	377,600,986,869	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	76,703,830	1,776,340	0	0
em-d-ihbd1	20260627070245007000000	4	554,949,378,048	553,413,582,848	378,014,422,562	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	14,937,516	21,420,572	0	0
em-d-ihbd3	20260627070246582000000	0	565,685,043,200	565,325,815,808	386,768,367,888	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,414,923	1,391,854	0	0
em-d-ihbd4	20260627070246730000000	0	14,720,794,624	14,719,262,720	8,790,399,303	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,410,230	1,384,750	0	0
em-d-ihbd2	20260627070248506000000	0	547,710,504,960	547,368,804,352	377,619,466,389	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	66,530,572	1,621,088	0	0
em-d-ihbd1	20260627070255052000000	2	554,950,344,704	553,416,433,664	378,379,203,819	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	18,132,974	22,347,181	0	0
em-d-ihbd3	20260627070256613000000	0	565,685,043,200	565,328,052,224	386,768,313,752	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,425,020	1,376,520	0	0
em-d-ihbd4	20260627070256760000000	0	14,720,794,624	14,719,279,104	8,786,190,895	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	380,410	341,808	0	0
em-d-ihbd2	20260627070258538000000	0	547,710,504,960	547,368,873,984	377,631,027,205	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,963,445	1,601,419	0	0
em-d-ihbd1	20260627070305096000000	1	554,950,348,800	553,416,609,792	378,008,789,427	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	19,808,927	11,990,406	0	0
em-d-ihbd3	20260627070306644000000	0	565,685,043,200	565,328,252,928	386,768,297,120	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,465,626	1,482,124	0	0
em-d-ihbd4	20260627070306790000000	0	14,720,794,624	14,719,258,624	8,786,187,847	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,190,052	1,327,798	0	0
em-d-ihbd2	20260627070308570000000	0	547,710,504,960	547,379,630,080	377,642,618,005	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,826,274	1,724,840	0	0
em-d-ihbd1	20260627070315140000000	2	554,949,324,800	553,417,449,472	378,004,261,459	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,741,901	22,108,890	0	0
em-d-ihbd3	20260627070316676000000	0	565,685,043,200	565,328,830,464	386,768,278,472	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,418,732	1,386,234	0	0
em-d-ihbd4	20260627070316820000000	0	14,720,794,624	14,719,356,928	8,786,189,335	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,403,113	1,365,654	0	0
em-d-ihbd2	20260627070318603000000	2	547,710,427,136	547,846,176,768	377,938,431,757	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	65,236,314	737,435,186	0	0
em-d-ihbd1	20260627070325187000000	3	554,948,227,072	553,415,258,112	378,005,874,596	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	18,432,877	397,290,419	0	0
em-d-ihbd3	20260627070326708000000	0	565,685,043,200	565,319,778,304	386,768,273,768	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,406,935	1,369,270	0	0
em-d-ihbd4	20260627070326849000000	0	14,720,794,624	14,713,278,464	8,786,185,375	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,401,330	1,341,245	0	0
em-d-ihbd2	20260627070328636000000	1	547,710,504,960	547,364,155,392	377,660,101,085	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	64,706,771	358,947,903	0	0
em-d-ihbd1	20260627070335229000000	2	554,949,308,416	553,409,630,208	379,917,623,086	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	19,941,899	22,837,571	0	0
em-d-ihbd3	20260627070336740000000	0	565,685,043,200	565,321,166,848	386,769,325,520	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	5,173,342	1,618,865	0	0
em-d-ihbd4	20260627070336879000000	0	14,720,794,624	14,714,200,064	8,786,186,399	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	5,073,731	1,488,117	0	0
em-d-ihbd2	20260627070338667000000	0	547,710,504,960	547,365,306,368	377,683,932,165	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	67,566,298	1,745,330	0	0
em-d-ihbd1	20260627070345275000000	4	554,949,472,256	553,409,679,360	378,032,765,973	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,134,187	21,645,241	0	0
em-d-ihbd3	20260627070346771000000	0	565,685,043,200	565,321,351,168	386,771,421,080	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,104,901	1,084,620	0	0
em-d-ihbd4	20260627070346909000000	0	14,720,794,624	14,716,035,072	8,786,186,879	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,404,289	1,376,301	0	0
em-d-ihbd2	20260627070348699000000	0	547,710,504,960	547,368,423,424	377,695,808,173	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,615,488	1,602,773	0	0
em-d-ihbd1	20260627070355318000000	2	554,951,741,440	553,412,169,728	378,042,941,515	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	18,831,034	22,303,742	0	0
em-d-ihbd3	20260627070356803000000	0	565,685,043,200	565,321,433,088	386,768,273,912	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	379,620	471,880	0	0
em-d-ihbd4	20260627070356939000000	0	14,720,794,624	14,714,085,376	8,786,189,319	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,440,358	1,379,501	0	0
em-d-ihbd2	20260627070358732000000	0	547,710,504,960	547,368,673,280	377,706,192,573	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	76,558,558	1,664,378	0	0
em-d-ihbd1	20260627070405361000000	1	554,950,447,104	553,426,264,064	378,031,151,806	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	19,048,990	12,052,588	0	0
em-d-ihbd3	20260627070406834000000	0	565,685,043,200	565,321,605,120	386,768,281,880	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,468,428	1,381,022	0	0
em-d-ihbd4	20260627070406969000000	0	14,720,794,624	14,714,286,080	8,786,187,015	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,524,315	1,454,988	0	0
em-d-ihbd2	20260627070408763000000	0	547,710,504,960	547,369,013,248	377,715,734,293	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	75,997,380	1,121,247	0	0
em-d-ihbd1	20260627070415405000000	2	554,949,423,104	553,425,199,104	378,030,898,150	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,229,342	21,652,047	0	0
em-d-ihbd3	20260627070416866000000	0	565,685,043,200	565,321,687,040	386,768,273,208	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,417,684	1,378,846	0	0
em-d-ihbd4	20260627070416998000000	0	14,720,794,624	14,714,388,480	8,786,185,623	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,395,117	1,367,502	0	0
em-d-ihbd2	20260627070418795000000	0	547,710,504,960	547,369,222,144	377,721,841,349	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	68,991,732	946,910	0	0
em-d-ihbd1	20260627070425449000000	2	554,949,316,608	553,424,973,824	378,031,948,670	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	18,553,554	21,603,690	0	0
em-d-ihbd3	20260627070426897000000	0	565,685,043,200	565,319,655,424	386,768,273,192	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,409,046	1,352,847	0	0
em-d-ihbd4	20260627070427028000000	0	14,720,794,624	14,714,310,656	8,786,184,879	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,387,295	1,342,924	0	0
em-d-ihbd2	20260627070428826000000	0	547,710,504,960	547,369,189,376	377,730,940,485	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,813,873	5,746,160	0	0
em-d-ihbd1	20260627070435494000000	2	554,949,480,448	553,431,994,368	380,067,049,405	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	30,899,236	24,100,888	0	0
em-d-ihbd3	20260627070436930000000	0	565,685,043,200	565,319,741,440	386,768,288,112	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	5,462,752	5,733,094	0	0
em-d-ihbd4	20260627070437058000000	0	14,720,794,624	14,714,327,040	8,786,201,087	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	5,369,436	5,621,286	0	0
em-d-ihbd2	20260627070438858000000	0	547,710,504,960	547,369,291,776	377,770,014,597	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	67,813,637	1,787,707	0	0
em-d-ihbd1	20260627070445540000000	4	554,949,373,952	553,431,949,312	378,047,738,397	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	15,182,972	21,577,618	0	0
em-d-ihbd3	20260627070446962000000	0	565,685,043,200	565,319,741,440	386,768,276,232	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,409,305	1,388,047	0	0
em-d-ihbd4	20260627070447089000000	0	14,720,794,624	14,714,286,080	8,786,200,079	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,403,316	1,382,325	0	0
em-d-ihbd2	20260627070448889000000	0	547,710,504,960	547,369,304,064	377,775,596,277	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,898,440	1,595,819	0	0
em-d-ihbd1	20260627070455583000000	2	554,948,186,112	553,430,827,008	378,054,783,958	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	19,334,697	22,269,761	0	0
em-d-ihbd3	20260627070456993000000	0	565,685,043,200	565,319,876,608	386,768,264,544	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	1,427,932	1,377,763	0	0
em-d-ihbd4	20260627070457121000000	0	14,720,794,624	14,714,294,272	8,786,170,791	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	1,410,635	1,355,332	0	0
em-d-ihbd2	20260627070458921000000	0	547,710,504,960	547,369,406,464	377,781,292,269	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	63,851,396	1,597,723	0	0
em-d-ihbd1	20260627070505627000000	2	554,949,267,456	553,432,051,712	378,081,362,999	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	30,587,839	42,161,253	0	0
em-d-ihbd3	20260627070507026000000	1	565,685,075,968	565,320,044,544	386,798,678,186	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	23,155,471	26,755,950	0	0
em-d-ihbd4	20260627070507153000000	0	14,720,794,624	14,714,339,328	8,787,226,607	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	8,294,362	1,579,213	0	0
em-d-ihbd2	20260627070508952000000	0	547,710,504,960	547,369,369,600	377,789,993,973	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	72,788,795	2,583,725	0	0
em-d-ihbd1	20260627070515678000000	6	554,949,431,296	553,430,626,304	378,092,495,550	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	38,996,127	440,984,015	0	0
em-d-ihbd3	20260627070517059000000	2	565,685,043,200	565,320,196,096	386,785,747,104	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	23,021,334	22,687,760	0	0
em-d-ihbd4	20260627070517185000000	0	14,720,794,624	14,714,417,152	8,789,387,440	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	10,092,990	1,416,203	0	0
em-d-ihbd2	20260627070518986000000	1	547,710,504,960	547,369,476,096	377,795,891,549	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	74,712,979	6,688,202	0	0
em-d-ihbd1	20260627070525725000000	4	554,948,243,456	553,429,209,088	378,108,282,391	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	37,569,985	71,099,789	0	0
em-d-ihbd3	20260627070527092000000	1	565,685,043,200	565,315,088,384	386,791,142,296	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	35,209,137	18,387,525	0	0
em-d-ihbd4	20260627070527219000000	0	14,720,794,624	14,711,824,384	8,786,215,927	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	8,291,515	400,879	0	0
em-d-ihbd2	20260627070529018000000	0	547,710,504,960	547,364,691,968	377,807,775,101	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	75,975,237	13,122,622	0	0
em-d-ihbd1	20260627070535773000000	5	554,949,324,800	553,428,475,904	382,439,351,118	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	136,679,610	68,011,885	0	0
em-d-ihbd3	20260627070537127000000	1	565,685,043,200	565,315,182,592	386,820,030,906	1,040,105,402,368	1,077,547,909,120	1,032,194,015,232	3,834,332,053,504	60,954,664	71,951,982	0	0
em-d-ihbd4	20260627070537253000000	0	14,720,794,624	14,711,853,056	8,786,214,223	1,040,105,398,272	1,077,547,905,024	68,294,524,928	3,271,691,337,728	13,987,936	8,371,617	0	0
em-d-ihbd2	20260627070539053000000	1	547,710,504,960	547,364,548,608	377,822,941,517	1,040,105,398,272	1,077,547,905,024	1,006,523,088,896	3,834,332,053,504	86,005,259	80,398,261	0	0
em-d-ihbd1	20260627070545820000000	6	554,949,488,640	553,428,537,344	378,142,601,579	1,040,105,410,560	1,077,547,917,312	556,316,213,248	3,271,691,337,728	33,833,291	66,557,483	0	0
