LAST_EXEC_TS	TCODE	TCODE_TEXT	ABAP_PROGRAM	EXEC_COUNT	TOTAL_EXEC_TIME_SEC	AVG_EXEC_TIME_SEC	MAX_EXEC_TIME_SEC	TOTAL_LOCK_WAIT_SEC	LOCK_WAIT_RATIO	TOTAL_EXEC_MEM_MB	AVG_EXEC_MEM_MB	MAX_EXEC_MEM_MB	MEM_PER_EXEC_MB	ACCESSED_TABLES	SQL_TEXT
20260612175439651784000	SBTA	테스트 백그라운드 처리	SAPMSSY2	43,424	16.359000000	0.000000000	0.199000000	7.286000000	0.445	1,477.900000000000	0.000000000000	0.200000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260612165439876455000	SBTA	테스트 백그라운드 처리	SAPMSSY2	37,527	15.253000000	0.000000000	0.208000000	6.932000000	0.454	1,112.000000000000	0.000000000000	0.200000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260612155441727217000	SBTA	테스트 백그라운드 처리	SAPMSSY2	39,001	14.151000000	0.000000000	0.136000000	6.587000000	0.465	958.100000000000	0.000000000000	0.100000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260612165437642704000			CL_BGRFC_SUPERVISOR_START=====CP	30,576	17.828000000	0.001000000	0.746000000	12.950000000	0.726	937.700000000000	0.000000000000	0.200000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260612095440065890000	SBTA	테스트 백그라운드 처리	SAPMSSY2	29,893	12.652000000	0.000000000	0.611000000	6.478000000	0.512	831.400000000000	0.000000000000	0.100000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260612105345212545000	ZSDR28310	[퀵커머스] 상품 공통 기본정보	ZSDR28310	8,278	15.402000000	0.002000000	0.129000000	6.439000000	0.418	733.800000000000	0.100000000000	0.600000000000	0.1	SAPHANADB.ZSDT28995(9)	UPSERT "ZSDT28995" ( "ZBIZTPCD", "ZQUICK", "WERKS", "EAN11", "ORDSVCTYP", "ZSALESDT", "ZSALEEDT", "ZQPRODUCTID", "ITEMMODE", "ZPRODITEMID", "ZPRODITEMNM", "ZPRODNAME", "ZQUICK_STD_PRICE", "ZQUICK_SALES_PRICE", "WAERS", "ZMINQTY", "ZMAXQTY", "ZIMGURLQ", "ZSALESTATUS", "ZITEMROLE", "ZMULT", "ZCRNAME", "ZCRSDATE", "ZCRSTIME", "ZCRLDATE", "ZCRLTIME", "ZUDNAME", "ZUDSDATE", "ZUDSTIME", "ZUDLDATE", "ZUDLTIME", "ZONLO", "MANDT", "IF_ID", "IF_DATE_KEY", "IF_BAT_SEQNO", "IF_DATA_SEQNO" ) VALUES ( ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? ) WITH PRIMARY KEY
20260612145442700248000			CL_BGRFC_SUPERVISOR_START=====CP	28,055	36.746000000	0.001000000	12.793000000	31.497000000	0.857	707.000000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260612105443210386000	SBTA	테스트 백그라운드 처리	SAPMSSY2	24,444	11.063000000	0.000000000	0.546000000	6.127000000	0.554	610.300000000000	0.000000000000	0.100000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260612155442631526000			CL_BGRFC_SUPERVISOR_START=====CP	23,971	19.752000000	0.001000000	1.121000000	16.924000000	0.857	576.200000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260612175440065696000			SAPMSSY1	2,106	8.781000000	0.004000000	0.126000000	5.351000000	0.609	567.900000000000	0.300000000000	0.300000000000	0.3	SAPHANADB.USR02(6)	UPDATE "USR02" SET "BCODE" = ? , "GLTGV" = ? , "GLTGB" = ? , "USTYP" = ? , "CLASS" = ? , "LOCNT" = ? , "UFLAG" = ? , "ACCNT" = ? , "ANAME" = ? , "ERDAT" = ? , "TRDAT" = ? , "LTIME" = ? , "OCOD1" = ? , "BCDA1" = ? , "CODV1" = ? , "OCOD2" = ? , "BCDA2" = ? , "CODV2" = ? , "OCOD3" = ? , "BCDA3" = ? , "CODV3" = ? , "OCOD4" = ? , "BCDA4" = ? , "CODV4" = ? , "OCOD5" = ? , "BCDA5" = ? , "CODV5" = ? , "VERSN" = ? , "CODVN" = ? , "TZONE" = ? , "ZBVMASTER" = ? , "PASSCODE" = ? , "PWDCHGDATE" = ? , "PWDSTATE" = ? , "RESERVED" = ? , "PWDHISTORY" = ? , "PWDLGNDATE" = ? , "PWDSETDATE" = ? , "PWDINITIAL" = ? , "PWDLOCKDATE" = ? , "PWDSALTEDHASH" = ? , "SECURITY_POLICY" = ? WHERE "MANDT" = ? AND "BNAME" = ?
